pathway,fgsea.FDR,fgsea.ES,fgsea.NES,fgsea.size,fgsea.FC,gage.FDR,gage.geomean,gage.statmean,gage.size,gage.FC,group
REACTOME_MTOR_SIGNALLING,1,-0.15253879168268705,-0.5048679979457399,39,down,0.8002072179561632,0.6942551850580178,-0.511282919460611,39,up,MDM
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF_,0.9150473798943161,0.2719493203230012,0.8353064691984975,55,up,0.5927769657042624,0.3714816710424532,0.3288531362181454,55,up,MDM
REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE,0.020863016486871565,0.49210108792481,1.6850519141961708,124,up,0.08569122289375068,0.0065925292653995216,2.4975325704757965,124,up,MDM
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.09972780448253896,-0.4149004790276068,-1.4640883401142972,52,down,0.9733700917313961,0.9607005528354309,-1.7791265506920189,52,up,MDM
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,0.9660446680843842,0.29271364537960576,0.6951725182810815,16,up,0.6263414642624666,0.4264631962684748,0.1876898266194683,16,up,MDM
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.7612519544337726,-0.3513537620456614,-0.9461273294930211,16,down,0.8714087877357468,0.8080478256113344,-0.8883047096346448,16,up,MDM
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,1,-0.21573097991669943,-0.530305123350503,11,down,0.7585885838114693,0.6331677250069896,-0.34744293351256866,11,up,MDM
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.873369237386019,-0.27150397380234464,-0.866064100335871,35,down,0.7356003565279037,0.5989133962035984,-0.2515501563165658,35,up,MDM
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,0.9894755942660134,0.2401434348181349,0.6935966448461005,38,up,0.7857185800547302,0.6703999195170744,-0.4428668390578069,38,up,MDM
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_,0.020863016486871565,0.5562047767301143,1.8437054378695241,97,up,0.03515852461043167,0.0011993033529590683,3.0781501795640427,97,up,MDM
REACTOME_MITOCHONDRIAL_UNCOUPLING,0.8928325231992928,-0.43549223445148527,-0.8237970450568055,5,down,NA,NA,NA,NA,NA,MDM
REACTOME_MTORC1_MEDIATED_SIGNALLING,1,0.2051547726978371,0.5265078399930375,23,up,0.7006254143648288,0.541699840616427,-0.10569496011856547,23,up,MDM
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.826875695437927,-0.38991425087469245,-0.8953598091209791,9,down,NA,NA,NA,NA,NA,MDM
REACTOME_SIGNALING_BY_NTRKS,0.020863016486871565,0.5136803114024804,1.758943463554971,124,up,0.06910734733206719,0.004756057363169942,2.61618720207895,124,up,MDM
REACTOME_COMPLEMENT_CASCADE,0.6984726418261162,0.34106858681829955,1.0034977726602257,42,up,0.5309776382110346,0.28717596680623725,0.5641158207550384,42,up,MDM
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,0.8167864656044366,-0.5284674877699003,-0.9362776881380548,4,down,NA,NA,NA,NA,NA,MDM
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.49727107337780474,0.49979202460097627,1.2092766284965075,17,up,0.42851213434446533,0.18282826713184347,0.9211603317696352,17,up,MDM
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,0.5711597430464831,-0.5637887908292855,-1.1786134678829425,7,down,NA,NA,NA,NA,NA,MDM
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,0.9782513084399876,0.3053448248315536,0.6465872137692162,9,up,NA,NA,NA,NA,NA,MDM
REACTOME_SIGNALLING_TO_RAS,0.26053919580325036,0.5911088588813844,1.454118396079254,19,up,0.2854849923663917,0.07508716585579238,1.471966819340146,19,up,MDM
REACTOME_HIV_TRANSCRIPTION_INITIATION,0.9805841083374123,0.24385092775312656,0.7290646081763892,47,up,0.6029453556021553,0.3836970641274027,0.29711831601030164,47,up,MDM
REACTOME_HIV_TRANSCRIPTION_ELONGATION,0.8355260947944775,0.30683619629651876,0.8928520439587481,39,up,0.5752278561728923,0.34570471248451656,0.39928161766593717,39,up,MDM
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,0.758254109024645,0.30807222795755235,0.9720648125307455,66,up,0.5182279887923001,0.274105906364981,0.6028898653780572,66,up,MDM
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,0.7677863247863248,0.3724258515736304,0.9557912208964515,23,up,0.6394073453505411,0.4428507929824532,0.145328301437348,23,up,MDM
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,0.6144345176829017,0.40493014098847496,1.1076836296989911,29,up,0.5505102594721469,0.31804032550108435,0.47767355084394947,29,up,MDM
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,0.9429700270241411,-0.3276726954612724,-0.7524345709453111,9,down,NA,NA,NA,NA,NA,MDM
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,0.326554452291191,-0.7531778101019961,-1.3343934965138733,4,down,NA,NA,NA,NA,NA,MDM
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.30793991416309013,-0.5367675671534773,-1.372260399747785,13,down,0.9118235484555007,0.8702435022275954,-1.1553107310227768,13,up,MDM
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.04903568841322563,0.5000111622958923,1.646916360410602,95,up,0.12607446338232203,0.013524145757798455,2.2288397680619294,95,up,MDM
REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE,0.05552546045503792,0.5078255179694323,1.6445817109936787,84,up,0.12059308881249492,0.01257949137030681,2.260387807582624,84,up,MDM
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.020863016486871565,0.5219671705669071,1.7199568542693484,94,up,0.08114915179291839,0.006009699302437837,2.537501377832808,94,up,MDM
REACTOME_INNATE_IMMUNE_SYSTEM,0.020863016486871565,0.3852027315227928,1.5114291377247382,910,up,NA,NA,NA,NA,NA,MDM
REACTOME_INFLUENZA_INFECTION,0.08496209611123635,0.40806025121580275,1.4504151142070862,153,up,0.2515471269562511,0.059273896612222494,1.568373503227763,153,up,MDM
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.9760074411491134,0.2562474034684535,0.7081432976388815,31,up,0.6249856695016155,0.4194406281651335,0.20456823818480602,31,up,MDM
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,0.8388413010765136,0.30546322222634764,0.8888568741591916,39,up,0.5438439382718961,0.30902442812038616,0.5014679911910912,39,up,MDM
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,1,0.19834665046812805,0.583578874314272,42,up,0.6535661338516802,0.46784150544850867,0.08108479776873702,42,up,MDM
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.1334380674115511,0.5344284956272549,1.537396112072393,36,up,0.2375439780831381,0.05266908670245523,1.643014171845285,36,up,MDM
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.037299854439592425,0.5577545116399301,1.7131719661741593,55,up,0.1000368280161782,0.008706281813334198,2.4184632031550275,55,up,MDM
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,0.8932005901647981,0.37617918018553886,0.7965834958176781,9,up,NA,NA,NA,NA,NA,MDM
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,0.05694308865661929,0.44051797692405786,1.5540346017904099,147,up,0.17508173293840737,0.028456032876047973,1.9117932414366379,147,up,MDM
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.39498783766483164,0.5300485515749529,1.303911010771988,19,up,0.32373763196486643,0.09648195135757236,1.3270281390592558,19,up,MDM
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.02948579647608774,0.5397947071275948,1.707710024949804,68,up,0.08435918349139157,0.006336169031055709,2.527646167138698,68,up,MDM
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,0.48094110286888914,0.5443721327994666,1.2250869290460416,13,up,0.46395907327546215,0.22093819834209977,0.7832602714467105,13,up,MDM
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,0.22635912153223015,-0.6127196610535928,-1.4599163248960287,10,down,0.8990454311052956,0.851833440333608,-1.0844249380772828,10,up,MDM
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.6680367047389542,-0.41144532214080914,-1.0518707850205573,13,down,0.8172317330418667,0.7266319852584999,-0.6127552680563005,13,up,MDM
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.8223794925908069,0.33026824739622096,0.9034465306957298,29,up,0.5371699972549443,0.2973363712789805,0.5352644566404468,29,up,MDM
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.19234206058439818,0.4392867417218562,1.403331787870138,73,up,0.29631654235560423,0.08126095483809431,1.4041507857377475,73,up,MDM
REACTOME_ARMS_MEDIATED_ACTIVATION,0.43829689078370704,0.6666527085925151,1.286354155940718,6,up,NA,NA,NA,NA,NA,MDM
REACTOME_P38MAPK_EVENTS,0.29216457064102364,0.6260547772717919,1.4089103359466726,13,up,0.31158092728746856,0.08894320904615348,1.3929626998401101,13,up,MDM
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.5374758299741095,0.46588024855790455,1.1784187816342724,22,up,0.4623349712691454,0.21803284210187784,0.7910191982274566,22,up,MDM
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,0.25513902375644515,0.7885608189711955,1.460261906111353,5,up,NA,NA,NA,NA,NA,MDM
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.6872963987267698,0.404231725378311,1.0511293314597354,24,up,0.5312162592698698,0.2876175191183515,0.5661043869278137,24,up,MDM
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,0.06714392663297773,0.4869940634582795,1.587465122658808,86,up,0.1799808232699812,0.030984875610797272,1.8848275479388632,86,up,MDM
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.037089687257689324,0.5337521974052869,1.7120118912187285,72,up,0.1567849987748322,0.022518491745038723,2.0312068285985525,72,up,MDM
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,0.9012770137524557,0.4109801992678045,0.7930157344648645,6,up,NA,NA,NA,NA,NA,MDM
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,0.26632684331150813,0.6680942560576412,1.4718394997255073,11,up,0.45661511648238745,0.2106823787001321,0.8209286944407926,11,up,MDM
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,0.6425312614792065,-0.3581996459958932,-1.0595862566424727,25,down,0.9269551013244075,0.8936712556754163,-1.2695277359484547,25,up,MDM
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE,0.5628491283345525,-0.4188393887227037,-1.1619242264231726,19,down,0.8838890401190209,0.8291418733612002,-0.9691293578310733,19,up,MDM
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.5374758299741095,-0.36171115035106305,-1.1393106031742941,33,down,0.9485405082748297,0.9276794288738124,-1.484188054655625,33,up,MDM
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,0.9682670131902357,-0.2834282863718427,-0.7061238899352886,12,down,0.7982625459128952,0.6918514255645425,-0.5099766529494213,12,up,MDM
REACTOME_ACTIVATION_OF_C3_AND_C5,0.7116996478698606,0.49724938187789947,0.9977048714205267,7,up,NA,NA,NA,NA,NA,MDM
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.4943838289351564,0.37712776072248844,1.1715194405169944,61,up,0.49725380148464304,0.25353694725608367,0.6655416500853713,61,up,MDM
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.46976163340527166,0.5203620540226033,1.2358200761146099,16,up,0.3958518531842224,0.1547517792295591,1.0408414701365858,16,up,MDM
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,1,0.18169705248480278,0.5181980606964437,35,up,0.6914151645918613,0.5281816023946804,-0.07107104161298951,35,up,MDM
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.06837674714104193,-0.4711292895924195,-1.5356826265307544,37,down,0.9770717655439046,0.9669852975872126,-1.8874537623765768,37,up,MDM
REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE,0.7677397569650007,0.3898441192862264,0.9643833648360055,20,up,0.5792998730121208,0.35014838303063867,0.3889604008554432,20,up,MDM
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,0.7911319533738413,0.3766275862990116,0.9316887468512253,20,up,0.5988685179179958,0.3795336515088496,0.3097397266909991,20,up,MDM
REACTOME_PHOSPHORYLATION_OF_EMI1,0.9465855307640298,-0.3715634905233198,-0.73741986727475906,6,down,NA,NA,NA,NA,NA,MDM
REACTOME_UNWINDING_OF_DNA,0.09087778600181282,-0.6602645702679609,-1.6449613858667493,12,down,0.9752732841629932,0.9647676473497473,-1.969858856487289,12,up,MDM
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,0.21337126600284495,-0.9111543707643119,-1.3611172109410843,2,down,NA,NA,NA,NA,NA,MDM
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,0.9284901591401555,0.27647478849989304,0.7885031555153437,35,up,0.6122792436977857,0.39593933311205287,0.26539262249684076,35,up,MDM
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.7442558347582865,-0.3833170936890591,-0.9799602293510139,13,down,0.8044044796909026,0.7033123547746312,-0.5412019126506431,13,up,MDM
REACTOME_SIGNALING_BY_EGFR,0.037299854439592425,0.6004691445101787,1.8092735411505976,48,up,0.15972643914199433,0.02387293726852967,2.0122936283892408,48,up,MDM
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.549259347611327,0.3780388268930399,1.1236907822659576,45,up,0.459980410370602,0.21285448971817356,0.8002793514505863,45,up,MDM
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.8252333391652278,0.33094140921514625,0.8807385572550381,26,up,0.5947239805828771,0.37416071498049,0.32332230485682567,26,up,MDM
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.020863016486871565,0.5192084558782811,1.7569706146551627,110,up,0.2181592386482206,0.04484601943486755,1.7113019691487656,110,up,MDM
REACTOME_DARPP_32_EVENTS,0.340693257359924,0.533462991178283,1.3690758616431826,23,up,0.32602036810707896,0.09909317891726037,1.3064961971027533,23,up,MDM
REACTOME_GAB1_SIGNALOSOME,0.02103303725852314,0.8032436375262165,1.9076421994888697,16,up,0.19681486466465448,0.036129838262048304,1.903584975763166,16,up,MDM
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.04276815783983548,0.8240821498140322,1.8545627326761682,13,up,0.17453492277809915,0.02827967106054479,2.0671772834130078,13,up,MDM
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,0.761609907120743,-0.5225385702051536,-0.9884578782567669,5,down,NA,NA,NA,NA,NA,MDM
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.9440759684590166,0.268075181577966,0.7523887349659512,32,up,0.6172077357439044,0.40651629328449773,0.23796882076863315,32,up,MDM
REACTOME_EXTENSION_OF_TELOMERES,1,-0.17471857334981727,-0.6080213736102236,49,down,0.8398979058155688,0.7588485118522171,-0.7063210365648648,49,up,MDM
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.21900621118012423,0.6311736815148201,1.527162387569798,17,up,0.20527818655235266,0.03832842262377856,1.8378674509329072,17,up,MDM
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,0.643719806763285,0.4875860733652414,1.0972922551946378,13,up,0.575237320459276,0.3460067386149742,0.401256030429086,13,up,MDM
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.6793587494868609,0.4657291860641025,1.0389290730214926,12,up,0.6190147921835735,0.4088597577007048,0.23325592043891996,12,up,MDM
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,0.6769297448478079,-0.44116007789170814,-1.0511443332812762,10,down,0.7929134418266969,0.6818770891112886,-0.4811099642965046,10,up,MDM
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,0.9204481228175482,-0.37155764757070464,-0.7767498301581857,7,down,NA,NA,NA,NA,NA,MDM
REACTOME_EGFR_DOWNREGULATION,0.020863016486871565,0.7121692390754172,1.9481340800498204,29,up,0.16739093546579653,0.026445964669641085,1.9948950442625613,29,up,MDM
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,0.9963163042174511,0.25906043014064906,0.5707209281320188,11,up,0.6686741267406754,0.4919016578671306,0.020666590337386766,11,up,MDM
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA_,0.21900621118012423,0.44001527801103957,1.3569147345022197,58,up,0.26497353777393723,0.0671948154588305,1.5077625911119672,58,up,MDM
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,0.9848468342847182,-0.25006537114672345,-0.6784922299001043,17,down,0.730435147140202,0.5901552625638138,-0.23079107539091934,17,up,MDM
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,0.9465855307640298,-0.2626838977886912,-0.7735255887237386,24,down,0.7962970296578769,0.6897905149190764,-0.4994481451606497,24,up,MDM
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,0.9894755942660134,0.2523976110543749,0.6477515451778849,23,up,0.6133573001907695,0.3969754160121587,0.2632583866507621,23,up,MDM
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.829514017919815,-0.21080336323730597,-0.9543682330311243,266,down,0.9704743095700564,0.9569713007744227,-1.7203472596718412,266,up,MDM
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,0.5041400308607957,0.5737347987469839,1.2149201649934733,9,up,NA,NA,NA,NA,NA,MDM
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,0.8404948245392578,-0.34681101751099125,-0.8866314856733717,13,down,0.8654633664851139,0.7967079733666824,-0.849944791885423,13,up,MDM
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,0.9204481228175482,-0.27259626763022093,-0.8027145560790372,24,down,0.8271307854695843,0.7402597783780749,-0.64913780767926,24,up,MDM
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.18178527801655883,0.5766861901461565,1.5140729127687296,25,up,0.3912905993544541,0.1487246625378747,1.0548416860763066,25,up,MDM
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.13631273185413312,0.571874197223286,1.554167486053843,28,up,0.21866207888483127,0.04524381434735508,1.725963928695933,28,up,MDM
REACTOME_SIGNALING_BY_PDGF,0.12771568563157548,0.49312851743789765,1.5052177357861996,52,up,0.2130660929396998,0.042077684422561885,1.7441524527383545,52,up,MDM
REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,0.08801116239132768,0.9749725150358921,1.4706999627070305,2,up,NA,NA,NA,NA,NA,MDM
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION,0.08801116239132768,0.9749725150358921,1.4706999627070305,2,up,NA,NA,NA,NA,NA,MDM
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.037299854439592425,0.5638506419811632,1.746503064377327,59,up,0.13376932727511687,0.016114311928532958,2.180428119195088,59,up,MDM
REACTOME_SIGNALLING_TO_ERKS,0.15603126061841657,0.5504650806950719,1.5449536330413398,32,up,0.27002966945272633,0.06896179619326803,1.5057429992790543,32,up,MDM
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,0.37040090915283164,0.815711098991982,1.364303928175111,3,up,NA,NA,NA,NA,NA,MDM
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,0.47763677969627627,0.6709578760475965,1.2424840334775464,5,up,NA,NA,NA,NA,NA,MDM
REACTOME_CELLULAR_HEXOSE_TRANSPORT,0.3908605245727091,0.5525212409743239,1.3121956852875512,16,up,0.44833046321129044,0.2017841925558133,0.8518095025677355,16,up,MDM
REACTOME_METABOLISM_OF_PORPHYRINS,0.9299886989275553,-0.28099861272976306,-0.7950465236406786,20,down,0.8351517057345897,0.7519364101003533,-0.6883793486335175,20,up,MDM
REACTOME_HEME_BIOSYNTHESIS,0.8418085018455539,-0.34598034684053314,-0.8845078542618343,13,down,0.8477947771173729,0.7678913361569251,-0.7466134980586597,13,up,MDM
REACTOME_HEME_DEGRADATION,0.9440759684590166,0.34793740598171485,0.7258750608273093,8,up,NA,NA,NA,NA,NA,MDM
REACTOME_SIGNALING_BY_FGFR,1,0.18602676338919472,0.5942753233011246,73,up,0.6779345285951761,0.5057151037199826,-0.01435569204693158,73,up,MDM
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,0.7147368005578433,-0.4782233960109773,-0.9997370369251015,7,down,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,0.9782513084399876,0.308233653027155,0.6527044924068427,9,up,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,0.9656133701369148,0.32675641419400614,0.6919276249449294,9,up,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION,0.9215457307115195,-0.4458775001200511,-0.789954282271656,4,down,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION,0.7890311986863711,0.5430769637365811,0.9620810444391519,4,up,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,0.8079162432664655,-0.4637798136474329,-0.920436095976276,6,down,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION,0.8605937569842806,-0.4638288258138507,-0.8773998383665433,5,down,NA,NA,NA,NA,NA,MDM
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,0.9099931032629626,-0.4278330814783294,-0.8093086407001332,5,down,NA,NA,NA,NA,NA,MDM
REACTOME_GAP_JUNCTION_ASSEMBLY,0.09093658634943037,0.6019502000593788,1.6215453564512055,27,up,0.23494337184359587,0.051565219403733556,1.66156624316908,27,up,MDM
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,0.31892938785877567,0.5931211714002864,1.4086174145842871,16,up,0.3588615970182227,0.1219832943252638,1.1922113290544192,16,up,MDM
REACTOME_GAP_JUNCTION_DEGRADATION,0.8896398537963877,-0.33612705511956686,-0.8374158652680656,12,down,0.7649428722894694,0.6427168119056944,-0.3721899493656795,12,up,MDM
REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM,0.7518009168303864,0.513825713556219,0.9914635214753976,6,up,NA,NA,NA,NA,NA,MDM
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,0.5628491283345525,0.47517370572675965,1.1635782293356922,18,up,0.48526512832643354,0.2398612440602126,0.714678525188246,18,up,MDM
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.45333840018680205,0.39826077172462604,1.2071997679797186,49,up,0.41918872590087713,0.17403481663299442,0.9429611030440476,49,up,MDM
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.9366501069732024,-0.2674738086932102,-0.7876304451064194,24,down,0.8105953286278882,0.7127272211768549,-0.5663387511748967,24,up,MDM
REACTOME_SNRNP_ASSEMBLY,0.9110620510714177,0.27426116610730245,0.8371504726739021,52,up,0.584199587566872,0.35817622828381823,0.3648780066041479,52,up,MDM
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.4768936543767243,0.4344764410029048,1.2006817455072447,31,up,0.5415443739643143,0.3048683901940407,0.5134898790120503,31,up,MDM
REACTOME_DIGESTION_OF_DIETARY_LIPID,0.9637898720316204,0.4596060442402482,0.6932939972150651,2,up,NA,NA,NA,NA,NA,MDM
REACTOME_ANDROGEN_BIOSYNTHESIS,0.9859373857069709,-0.3301812703956055,-0.6552910466225086,6,down,NA,NA,NA,NA,NA,MDM
REACTOME_ESTROGEN_BIOSYNTHESIS,0.4950679653026253,-0.6475014088816717,-1.2248433039883804,5,down,NA,NA,NA,NA,NA,MDM
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.5879612714651078,0.4513774059129137,1.1234883298132037,21,up,0.5512563035678896,0.32065896293715657,0.4697756965914817,21,up,MDM
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.07228349233089776,0.7271249948706233,1.7076687989796961,15,up,0.15820072089085319,0.022934844186600332,2.0931902988583957,15,up,MDM
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.4479448422169186,-0.32335159026260607,-1.1723752243808854,57,down,0.9110476937858741,0.8668855973186952,-1.1186638326561666,57,up,MDM
